char_count,word_count,punct_density,cap_ratio,rating,label
371,74,0.03504043126684636,0.03234501347708895,5.0,0
407,74,0.022113022113022112,0.012285012285012284,4.0,1
74,16,0.04054054054054054,0.02702702702702703,5.0,0
100,15,0.04,0.06,5.0,0
136,30,0.014705882352941176,0.022058823529411766,2.0,0
87,20,0.011494252873563218,0.034482758620689655,5.0,0
97,20,0.010309278350515464,0.020618556701030927,5.0,1
895,180,0.0335195530726257,0.0223463687150838,4.0,1
1062,211,0.03389830508474576,0.0160075329566855,5.0,0
1622,304,0.02651048088779285,0.017879161528976572,2.0,1
778,148,0.02570694087403599,0.016709511568123392,5.0,1
252,48,0.015873015873015872,0.01984126984126984,4.0,0
123,21,0.04065040650406504,0.032520325203252036,5.0,1
239,47,0.03347280334728033,0.012552301255230125,3.0,1
971,199,0.02368692070030896,0.04325437693099897,2.0,1
1620,318,0.03641975308641975,0.03209876543209877,5.0,1
139,23,0.02877697841726619,0.02158273381294964,4.0,1
142,29,0.02112676056338028,0.035211267605633804,3.0,1
1535,306,0.016286644951140065,0.01498371335504886,4.0,1
353,68,0.036827195467422094,0.025495750708215296,1.0,1
157,27,0.044585987261146494,0.01910828025477707,5.0,1
704,144,0.017045454545454544,0.017045454545454544,3.0,1
222,42,0.02252252252252252,0.018018018018018018,5.0,1
1780,349,0.03202247191011236,0.011235955056179775,4.0,1
307,57,0.02280130293159609,0.04560260586319218,5.0,0
133,28,0.03007518796992481,0.03007518796992481,4.0,1
1356,273,0.018436578171091445,0.02064896755162242,5.0,0
74,16,0.02702702702702703,0.04054054054054054,5.0,0
98,20,0.030612244897959183,0.030612244897959183,4.0,0
270,54,0.022222222222222223,0.02962962962962963,5.0,0
364,79,0.03296703296703297,0.019230769230769232,5.0,0
87,17,0.011494252873563218,0.034482758620689655,4.0,0
243,49,0.01646090534979424,0.02880658436213992,2.0,0
292,57,0.03424657534246575,0.0273972602739726,5.0,1
579,118,0.03454231433506045,0.031088082901554404,5.0,0
180,30,0.022222222222222223,0.016666666666666666,3.0,0
284,56,0.017605633802816902,0.02112676056338028,5.0,0
211,42,0.02843601895734597,0.02843601895734597,5.0,0
454,84,0.015418502202643172,0.015418502202643172,5.0,1
100,19,0.02,0.01,5.0,1
121,27,0.04132231404958678,0.04132231404958678,5.0,0
364,74,0.027472527472527472,0.02197802197802198,5.0,0
735,136,0.029931972789115645,0.024489795918367346,1.0,1
679,137,0.022091310751104567,0.016200294550810016,1.0,0
730,135,0.02054794520547945,0.028767123287671233,5.0,1
366,68,0.01912568306010929,0.01639344262295082,5.0,1
79,17,0.012658227848101266,0.0379746835443038,5.0,0
70,14,0.02857142857142857,0.02857142857142857,5.0,1
544,116,0.03676470588235294,0.027573529411764705,1.0,1
88,17,0.03409090909090909,0.03409090909090909,4.0,0
287,56,0.013937282229965157,0.041811846689895474,4.0,0
896,175,0.026785714285714284,0.024553571428571428,5.0,0
1575,302,0.024761904761904763,0.02857142857142857,2.0,1
418,94,0.03110047846889952,0.023923444976076555,5.0,0
469,97,0.0255863539445629,0.01279317697228145,4.0,1
471,100,0.03821656050955414,0.03397027600849257,3.0,0
1406,270,0.021337126600284494,0.01209103840682788,4.0,1
1358,256,0.017673048600883652,0.015463917525773196,3.0,1
147,27,0.027210884353741496,0.061224489795918366,4.0,0
428,86,0.018691588785046728,0.02336448598130841,4.0,0
1061,208,0.034872761545711596,0.02827521206409048,5.0,0
1126,213,0.02486678507992895,0.02664298401420959,5.0,0
1662,314,0.019855595667870037,0.024067388688327317,4.0,1
155,30,0.01935483870967742,0.025806451612903226,3.0,1
124,23,0.024193548387096774,0.024193548387096774,5.0,1
306,27,0.14705882352941177,0.08496732026143791,4.0,0
168,30,0.047619047619047616,0.06547619047619048,5.0,1
1736,325,0.023617511520737326,0.016705069124423964,5.0,1
110,20,0.045454545454545456,0.01818181818181818,3.0,1
277,55,0.018050541516245487,0.01444043321299639,5.0,1
227,45,0.02643171806167401,0.02643171806167401,5.0,0
236,46,0.029661016949152543,0.0211864406779661,5.0,1
83,18,0.03614457831325301,0.024096385542168676,5.0,1
117,24,0.02564102564102564,0.042735042735042736,5.0,1
236,49,0.0211864406779661,0.0211864406779661,3.0,0
643,110,0.012441679626749611,0.02021772939346812,5.0,1
83,17,0.03614457831325301,0.03614457831325301,5.0,0
89,19,0.033707865168539325,0.02247191011235955,3.0,0
123,24,0.032520325203252036,0.032520325203252036,5.0,0
96,17,0.020833333333333332,0.020833333333333332,4.0,0
211,45,0.04739336492890995,0.06635071090047394,5.0,1
60,13,0.05,0.03333333333333333,5.0,1
227,41,0.04405286343612335,0.02643171806167401,5.0,1
442,78,0.020361990950226245,0.01583710407239819,5.0,1
1406,286,0.02702702702702703,0.02275960170697013,4.0,0
555,100,0.03783783783783784,0.025225225225225224,5.0,1
1386,212,0.04112554112554113,0.024531024531024532,1.0,1
152,29,0.03289473684210526,0.02631578947368421,5.0,1
118,20,0.06779661016949153,0.0423728813559322,5.0,0
231,41,0.017316017316017316,0.017316017316017316,4.0,1
326,63,0.027607361963190184,0.018404907975460124,4.0,1
149,31,0.020134228187919462,0.03355704697986577,5.0,0
145,28,0.020689655172413793,0.034482758620689655,5.0,1
204,40,0.06862745098039216,0.024509803921568627,5.0,1
195,43,0.02564102564102564,0.020512820512820513,3.0,0
304,65,0.023026315789473683,0.02631578947368421,5.0,0
672,114,0.028273809523809524,0.017857142857142856,3.0,1
95,18,0.06315789473684211,0.05263157894736842,5.0,0
441,88,0.036281179138321996,0.015873015873015872,5.0,1
1111,212,0.017101710171017102,0.0279027902790279,5.0,1
106,23,0.009433962264150943,0.0660377358490566,5.0,0
1051,219,0.035204567078972404,0.02093244529019981,4.0,0
650,124,0.027692307692307693,0.047692307692307694,5.0,1
332,65,0.024096385542168676,0.02710843373493976,2.0,1
417,77,0.0407673860911271,0.02877697841726619,3.0,1
461,85,0.028199566160520606,0.05639913232104121,4.0,0
186,36,0.016129032258064516,0.021505376344086023,4.0,1
125,27,0.032,0.032,5.0,0
1206,238,0.011608623548922056,0.03731343283582089,4.0,0
113,21,0.035398230088495575,0.017699115044247787,5.0,1
116,28,0.04310344827586207,0.02586206896551724,5.0,0
1706,303,0.01817116060961313,0.041031652989449004,4.0,1
222,45,0.018018018018018018,0.02252252252252252,3.0,1
428,85,0.028037383177570093,0.035046728971962614,3.0,1
67,15,0.04477611940298507,0.05970149253731343,4.0,0
82,15,0.036585365853658534,0.024390243902439025,5.0,1
1778,333,0.03093363329583802,0.049493813273340834,5.0,1
227,49,0.022026431718061675,0.02643171806167401,5.0,1
167,28,0.041916167664670656,0.041916167664670656,5.0,0
96,18,0.010416666666666666,0.020833333333333332,3.0,0
157,30,0.03184713375796178,0.025477707006369428,5.0,0
802,153,0.017456359102244388,0.012468827930174564,5.0,1
145,25,0.034482758620689655,0.013793103448275862,5.0,1
69,11,0.014492753623188406,0.014492753623188406,5.0,1
82,12,0.21951219512195122,0.024390243902439025,5.0,0
1199,241,0.030025020850708923,0.030025020850708923,5.0,1
105,21,0.01904761904761905,0.0761904761904762,5.0,1
82,17,0.024390243902439025,0.024390243902439025,5.0,0
185,35,0.043243243243243246,0.021621621621621623,5.0,0
175,35,0.03428571428571429,0.011428571428571429,4.0,1
82,15,0.036585365853658534,0.024390243902439025,5.0,1
574,118,0.020905923344947737,0.024390243902439025,3.0,0
260,52,0.011538461538461539,0.0,3.0,1
45,10,0.044444444444444446,0.022222222222222223,3.0,1
403,90,0.034739454094292806,0.022332506203473945,5.0,0
66,11,0.045454545454545456,0.045454545454545456,5.0,1
1319,266,0.017437452615617893,0.021986353297952996,4.0,0
625,129,0.0224,0.0224,3.0,0
145,26,0.027586206896551724,0.027586206896551724,4.0,0
568,113,0.03873239436619718,0.02640845070422535,5.0,1
299,58,0.033444816053511704,0.033444816053511704,1.0,0
259,42,0.05405405405405406,0.2625482625482625,1.0,1
287,65,0.059233449477351915,0.05574912891986063,5.0,0
96,18,0.020833333333333332,0.020833333333333332,3.0,0
302,53,0.029801324503311258,0.016556291390728478,5.0,0
1042,213,0.025911708253358926,0.01055662188099808,5.0,1
103,20,0.019417475728155338,0.019417475728155338,5.0,1
84,19,0.023809523809523808,0.023809523809523808,5.0,1
41,10,0.024390243902439025,0.0,5.0,1
364,73,0.03571428571428571,0.016483516483516484,4.0,1
532,103,0.03195488721804511,0.02443609022556391,5.0,0
162,34,0.024691358024691357,0.018518518518518517,5.0,0
1011,219,0.033630069238377844,0.02274975272007913,5.0,0
109,20,0.01834862385321101,0.01834862385321101,5.0,1
384,77,0.03125,0.015625,5.0,0
786,172,0.024173027989821884,0.02544529262086514,5.0,0
79,17,0.012658227848101266,0.0379746835443038,5.0,0
143,29,0.06293706293706294,0.03496503496503497,5.0,0
362,78,0.027624309392265192,0.027624309392265192,5.0,0
383,76,0.010443864229765013,0.018276762402088774,5.0,0
553,67,0.10669077757685352,0.05605786618444846,5.0,1
1673,327,0.02211595935445308,0.010161386730424387,4.0,1
124,25,0.016129032258064516,0.024193548387096774,5.0,1
665,137,0.022556390977443608,0.02406015037593985,3.0,0
651,127,0.029185867895545316,0.019969278033794162,5.0,0
426,79,0.051643192488262914,0.028169014084507043,5.0,1
82,17,0.024390243902439025,0.024390243902439025,5.0,0
331,61,0.03323262839879154,0.027190332326283987,4.0,1
93,15,0.043010752688172046,0.053763440860215055,5.0,0
140,28,0.02142857142857143,0.02142857142857143,4.0,1
335,60,0.026865671641791045,0.01791044776119403,5.0,0
464,100,0.021551724137931036,0.036637931034482756,1.0,0
150,30,0.02666666666666667,0.02,3.0,1
238,48,0.012605042016806723,0.01680672268907563,5.0,1
370,65,0.016216216216216217,0.021621621621621623,5.0,1
247,50,0.04048582995951417,0.02834008097165992,5.0,1
80,15,0.025,0.025,5.0,1
922,169,0.026030368763557483,0.024945770065075923,4.0,1
517,106,0.013539651837524178,0.029013539651837523,5.0,1
233,42,0.02575107296137339,0.008583690987124463,5.0,1
176,36,0.022727272727272728,0.022727272727272728,4.0,0
105,23,0.02857142857142857,0.01904761904761905,5.0,0
265,44,0.04905660377358491,0.03773584905660377,5.0,1
150,28,0.02666666666666667,0.013333333333333334,1.0,1
1155,225,0.01818181818181818,0.02077922077922078,5.0,1
633,123,0.036334913112164295,0.0315955766192733,5.0,0
72,16,0.027777777777777776,0.041666666666666664,5.0,1
250,47,0.02,0.02,5.0,0
177,38,0.03954802259887006,0.01694915254237288,4.0,0
124,26,0.024193548387096774,0.056451612903225805,5.0,0
132,23,0.022727272727272728,0.030303030303030304,5.0,0
1569,284,0.0165710643722116,0.017845761631612493,5.0,1
94,18,0.031914893617021274,0.031914893617021274,3.0,1
142,27,0.04225352112676056,0.007042253521126761,5.0,1
1112,215,0.0368705035971223,0.03147482014388489,2.0,0
111,21,0.02702702702702703,0.02702702702702703,5.0,1
42,10,0.023809523809523808,0.023809523809523808,4.0,1
767,157,0.02607561929595828,0.024771838331160364,5.0,0
699,138,0.02145922746781116,0.02861230329041488,5.0,0
108,21,0.0,0.037037037037037035,4.0,1
93,19,0.03225806451612903,0.043010752688172046,5.0,0
247,42,0.02834008097165992,0.016194331983805668,5.0,1
82,14,0.036585365853658534,0.024390243902439025,4.0,0
440,77,0.025,0.025,5.0,1
1070,209,0.024299065420560748,0.022429906542056073,5.0,0
568,114,0.02992957746478873,0.01936619718309859,3.0,0
330,68,0.024242424242424242,0.024242424242424242,4.0,1
205,42,0.024390243902439025,0.03902439024390244,3.0,0
726,152,0.02203856749311295,0.049586776859504134,5.0,1
105,17,0.11428571428571428,0.009523809523809525,1.0,1
88,16,0.03409090909090909,0.03409090909090909,5.0,0
449,96,0.053452115812917596,0.028953229398663696,1.0,0
66,12,0.045454545454545456,0.0,3.0,1
53,11,0.0,0.0,5.0,1
189,34,0.021164021164021163,0.021164021164021163,1.0,1
625,121,0.0352,0.0256,5.0,1
1206,224,0.02570480928689884,0.024875621890547265,5.0,0
504,95,0.023809523809523808,0.023809523809523808,5.0,1
207,40,0.033816425120772944,0.01932367149758454,4.0,0
115,25,0.05217391304347826,0.017391304347826087,3.0,1
564,105,0.03368794326241135,0.030141843971631204,2.0,1
64,10,0.046875,0.03125,4.0,1
76,15,0.02631578947368421,0.11842105263157894,5.0,0
52,10,0.0,0.019230769230769232,5.0,1
1723,329,0.028438769587928032,0.0371445153801509,5.0,1
632,120,0.03639240506329114,0.015822784810126583,1.0,1
346,74,0.031791907514450865,0.031791907514450865,5.0,0
80,16,0.025,0.0125,5.0,1
270,45,0.018518518518518517,0.018518518518518517,5.0,0
1381,247,0.04344677769732078,0.01955104996379435,5.0,1
214,45,0.02336448598130841,0.018691588785046728,4.0,1
203,44,0.019704433497536946,0.029556650246305417,5.0,1
80,13,0.05,0.05,5.0,0
137,29,0.0072992700729927005,0.021897810218978103,4.0,0
868,189,0.016129032258064516,0.01728110599078341,5.0,1
154,26,0.05194805194805195,0.01948051948051948,5.0,1
145,30,0.034482758620689655,0.013793103448275862,2.0,0
86,17,0.03488372093023256,0.03488372093023256,2.0,1
234,45,0.02564102564102564,0.02564102564102564,5.0,1
103,24,0.019417475728155338,0.07766990291262135,5.0,1
1281,238,0.02810304449648712,0.04449648711943794,4.0,1
86,15,0.03488372093023256,0.03488372093023256,5.0,0
221,43,0.01809954751131222,0.00904977375565611,5.0,1
57,11,0.05263157894736842,0.03508771929824561,4.0,1
737,135,0.024423337856173677,0.025780189959294438,5.0,0
548,106,0.0364963503649635,0.040145985401459854,4.0,0
748,148,0.022727272727272728,0.017379679144385027,5.0,1
100,23,0.03,0.07,5.0,0
427,86,0.01873536299765808,0.02107728337236534,3.0,0
97,17,0.010309278350515464,0.030927835051546393,4.0,0
90,18,0.022222222222222223,0.022222222222222223,5.0,0
108,19,0.027777777777777776,0.027777777777777776,5.0,0
1279,276,0.026583268178264268,0.020328381548084442,2.0,0
120,21,0.041666666666666664,0.025,4.0,1
130,26,0.015384615384615385,0.015384615384615385,3.0,0
115,20,0.043478260869565216,0.043478260869565216,4.0,1
448,98,0.033482142857142856,0.11607142857142858,1.0,0
87,18,0.011494252873563218,0.034482758620689655,5.0,0
1089,197,0.025711662075298437,0.015610651974288337,2.0,1
269,49,0.022304832713754646,0.026022304832713755,5.0,0
84,18,0.0,0.011904761904761904,5.0,1
225,42,0.04888888888888889,0.03111111111111111,5.0,0
123,28,0.04065040650406504,0.04065040650406504,5.0,0
73,11,0.0684931506849315,0.0,5.0,0
1327,268,0.02260738507912585,0.02562170308967596,5.0,1
97,18,0.020618556701030927,0.010309278350515464,4.0,0
429,81,0.02097902097902098,0.009324009324009324,2.0,1
209,39,0.019138755980861243,0.019138755980861243,5.0,0
221,42,0.04524886877828054,0.04072398190045249,5.0,1
331,62,0.030211480362537766,0.027190332326283987,5.0,1
118,24,0.03389830508474576,0.0423728813559322,5.0,1
97,19,0.030927835051546393,0.030927835051546393,4.0,0
411,77,0.0340632603406326,0.029197080291970802,3.0,0
345,65,0.014492753623188406,0.014492753623188406,4.0,1
724,154,0.023480662983425413,0.023480662983425413,5.0,0
75,15,0.02666666666666667,0.02666666666666667,5.0,1
207,40,0.01932367149758454,0.014492753623188406,5.0,1
426,80,0.03051643192488263,0.03286384976525822,5.0,1
90,21,0.0,0.03333333333333333,5.0,1
249,50,0.028112449799196786,0.028112449799196786,5.0,0
294,51,0.05442176870748299,0.023809523809523808,4.0,1
500,96,0.024,0.02,5.0,0
1041,208,0.03073967339097022,0.026897214217098942,5.0,0
188,36,0.031914893617021274,0.015957446808510637,5.0,0
580,123,0.03103448275862069,0.017241379310344827,5.0,0
98,21,0.05102040816326531,0.030612244897959183,4.0,0
76,17,0.013157894736842105,0.013157894736842105,5.0,0
716,141,0.02094972067039106,0.0223463687150838,5.0,1
80,16,0.05,0.025,5.0,0
1014,193,0.021696252465483234,0.013806706114398421,4.0,1
142,28,0.028169014084507043,0.02112676056338028,5.0,0
110,17,0.03636363636363636,0.02727272727272727,5.0,0
150,31,0.02,0.04,5.0,1
118,24,0.01694915254237288,0.0423728813559322,5.0,1
219,41,0.0319634703196347,0.0319634703196347,4.0,0
88,18,0.022727272727272728,0.022727272727272728,5.0,0
321,61,0.028037383177570093,0.018691588785046728,5.0,1
947,194,0.024287222808870117,0.026399155227032733,4.0,0
164,31,0.03048780487804878,0.024390243902439025,4.0,1
402,79,0.014925373134328358,0.009950248756218905,5.0,1
83,20,0.012048192771084338,0.04819277108433735,2.0,0
66,14,0.030303030303030304,0.030303030303030304,5.0,1
786,123,0.08142493638676845,0.04580152671755725,5.0,0
378,73,0.013227513227513227,0.013227513227513227,1.0,1
109,22,0.03669724770642202,0.03669724770642202,4.0,1
90,16,0.044444444444444446,0.07777777777777778,5.0,1
109,23,0.027522935779816515,0.01834862385321101,4.0,1
151,33,0.013245033112582781,0.019867549668874173,5.0,0
72,16,0.027777777777777776,0.041666666666666664,4.0,0
1000,202,0.028,0.029,5.0,1
61,10,0.01639344262295082,0.03278688524590164,5.0,1
58,12,0.034482758620689655,0.0,2.0,1
104,20,0.028846153846153848,0.019230769230769232,5.0,1
76,15,0.05263157894736842,0.013157894736842105,3.0,1
101,20,0.0297029702970297,0.0297029702970297,2.0,1
77,15,0.025974025974025976,0.025974025974025976,4.0,1
433,96,0.020785219399538105,0.023094688221709007,5.0,0
290,55,0.03793103448275862,0.05172413793103448,1.0,1
163,32,0.024539877300613498,0.024539877300613498,4.0,0
103,21,0.019417475728155338,0.038834951456310676,5.0,0
70,17,0.05714285714285714,0.1,2.0,0
1314,215,0.03424657534246575,0.02207001522070015,5.0,1
426,78,0.018779342723004695,0.02112676056338028,5.0,0
45,10,0.022222222222222223,0.022222222222222223,4.0,1
112,24,0.017857142857142856,0.03571428571428571,3.0,0
80,17,0.0375,0.05,5.0,0
173,39,0.017341040462427744,0.023121387283236993,5.0,1
87,18,0.011494252873563218,0.022988505747126436,5.0,0
124,22,0.03225806451612903,0.024193548387096774,4.0,1
1787,316,0.028539451594851706,0.029099048684946838,2.0,1
157,31,0.012738853503184714,0.006369426751592357,4.0,1
2076,341,0.02697495183044316,0.055876685934489405,4.0,1
173,33,0.017341040462427744,0.017341040462427744,5.0,0
590,111,0.01694915254237288,0.025423728813559324,4.0,0
84,17,0.023809523809523808,0.023809523809523808,4.0,0
418,17,0.16507177033492823,0.10047846889952153,3.0,0
248,45,0.016129032258064516,0.012096774193548387,5.0,1
136,27,0.022058823529411766,0.022058823529411766,4.0,1
762,140,0.031496062992125984,0.01837270341207349,5.0,1
77,15,0.05194805194805195,0.03896103896103896,5.0,0
75,16,0.04,0.02666666666666667,5.0,0
156,30,0.01282051282051282,0.019230769230769232,3.0,0
60,9,0.03333333333333333,0.03333333333333333,3.0,1
125,23,0.032,0.0,5.0,1
98,16,0.030612244897959183,0.02040816326530612,4.0,1
102,16,0.0196078431372549,0.00980392156862745,3.0,1
79,17,0.02531645569620253,0.02531645569620253,5.0,0
455,83,0.02857142857142857,0.01978021978021978,5.0,0
55,11,0.01818181818181818,0.03636363636363636,5.0,1
167,34,0.017964071856287425,0.059880239520958084,5.0,0
45,9,0.08888888888888889,0.044444444444444446,1.0,1
64,14,0.046875,0.03125,3.0,0
354,65,0.01977401129943503,0.011299435028248588,3.0,1
284,59,0.02464788732394366,0.02112676056338028,3.0,1
68,11,0.029411764705882353,0.014705882352941176,5.0,1
496,98,0.02217741935483871,0.020161290322580645,5.0,0
129,25,0.03875968992248062,0.023255813953488372,5.0,1
109,25,0.01834862385321101,0.03669724770642202,5.0,0
85,18,0.011764705882352941,0.0,5.0,1
73,14,0.0273972602739726,0.0410958904109589,5.0,1
262,52,0.022900763358778626,0.022900763358778626,4.0,0
69,13,0.028985507246376812,0.028985507246376812,5.0,1
222,41,0.03153153153153153,0.02252252252252252,5.0,1
111,21,0.018018018018018018,0.24324324324324326,5.0,1
210,43,0.02857142857142857,0.0380952380952381,5.0,1
295,56,0.01694915254237288,0.023728813559322035,5.0,0
124,23,0.024193548387096774,0.03225806451612903,4.0,1
172,35,0.040697674418604654,0.03488372093023256,4.0,1
143,28,0.013986013986013986,0.013986013986013986,5.0,0
89,16,0.02247191011235955,0.011235955056179775,4.0,0
83,17,0.024096385542168676,0.03614457831325301,5.0,0
79,18,0.012658227848101266,0.02531645569620253,5.0,0
522,105,0.028735632183908046,0.032567049808429116,4.0,0
632,129,0.028481012658227847,0.03164556962025317,5.0,0
100,20,0.02,0.02,5.0,0
278,61,0.02158273381294964,0.02158273381294964,1.0,0
205,40,0.05365853658536585,0.05365853658536585,5.0,0
108,19,0.018518518518518517,0.018518518518518517,5.0,1
281,62,0.028469750889679714,0.017793594306049824,5.0,0
1386,291,0.023809523809523808,0.024531024531024532,5.0,0
610,95,0.03278688524590164,0.02459016393442623,4.0,1
101,20,0.009900990099009901,0.019801980198019802,5.0,0
420,84,0.023809523809523808,0.02142857142857143,4.0,1
53,12,0.03773584905660377,0.03773584905660377,5.0,0
505,91,0.0297029702970297,0.019801980198019802,5.0,1
354,62,0.03954802259887006,0.031073446327683617,4.0,0
240,52,0.025,0.016666666666666666,5.0,0
478,98,0.029288702928870293,0.01882845188284519,5.0,0
902,189,0.03215077605321508,0.038802660753880266,5.0,0
203,39,0.04433497536945813,0.014778325123152709,4.0,1
77,16,0.025974025974025976,0.025974025974025976,4.0,0
248,49,0.028225806451612902,0.024193548387096774,5.0,1
111,25,0.018018018018018018,0.02702702702702703,3.0,1
86,14,0.046511627906976744,0.03488372093023256,5.0,0
251,53,0.027888446215139442,0.02390438247011952,2.0,0
74,17,0.02702702702702703,0.02702702702702703,4.0,0
1294,257,0.03245749613601236,0.021638330757341576,5.0,1
264,54,0.01893939393939394,0.022727272727272728,4.0,1
509,98,0.03143418467583497,0.0137524557956778,5.0,1
120,24,0.03333333333333333,0.025,1.0,1
305,59,0.02622950819672131,0.029508196721311476,5.0,1
329,68,0.0243161094224924,0.02735562310030395,1.0,0
1040,176,0.03173076923076923,0.01826923076923077,5.0,1
1100,216,0.022727272727272728,0.03636363636363636,3.0,1
65,13,0.03076923076923077,0.015384615384615385,3.0,1
1342,262,0.028315946348733235,0.029061102831594635,4.0,0
76,15,0.039473684210526314,0.06578947368421052,5.0,0
1743,313,0.029259896729776247,0.013769363166953529,5.0,1
132,21,0.08333333333333333,0.03787878787878788,3.0,1
175,35,0.04,0.03428571428571429,5.0,1
87,16,0.034482758620689655,0.034482758620689655,5.0,1
80,16,0.025,0.025,5.0,0
697,122,0.02295552367288379,0.03156384505021521,4.0,1
653,117,0.015313935681470138,0.02909647779479326,3.0,1
121,24,0.024793388429752067,0.024793388429752067,5.0,0
653,119,0.021439509954058193,0.01225114854517611,4.0,0
110,23,0.00909090909090909,0.01818181818181818,5.0,0
116,23,0.02586206896551724,0.008620689655172414,5.0,0
399,78,0.03258145363408521,0.017543859649122806,5.0,0
98,19,0.02040816326530612,0.030612244897959183,5.0,0
646,130,0.02631578947368421,0.02786377708978328,5.0,0
134,29,0.022388059701492536,0.03731343283582089,5.0,0
655,132,0.02900763358778626,0.03206106870229008,3.0,0
671,113,0.01788375558867362,0.022354694485842028,5.0,1
513,105,0.01364522417153996,0.025341130604288498,5.0,1
191,39,0.02617801047120419,0.015706806282722512,4.0,1
1825,319,0.033424657534246574,0.01589041095890411,5.0,1
137,22,0.0364963503649635,0.021897810218978103,3.0,1
114,23,0.03508771929824561,0.017543859649122806,4.0,0
93,19,0.021505376344086023,0.03225806451612903,5.0,0
81,16,0.024691358024691357,0.037037037037037035,5.0,0
302,57,0.03642384105960265,0.009933774834437087,5.0,1
94,17,0.031914893617021274,0.010638297872340425,5.0,0
309,56,0.02912621359223301,0.022653721682847898,5.0,0
1010,185,0.0297029702970297,0.0297029702970297,4.0,1
338,53,0.038461538461538464,0.03550295857988166,5.0,1
244,47,0.03278688524590164,0.02459016393442623,5.0,1
194,41,0.030927835051546393,0.020618556701030927,3.0,0
83,19,0.012048192771084338,0.012048192771084338,3.0,1
773,141,0.018111254851228976,0.02457956015523933,5.0,1
250,51,0.016,0.016,5.0,1
263,47,0.04182509505703422,0.026615969581749048,2.0,0
318,61,0.040880503144654086,0.03459119496855346,5.0,0
379,74,0.010554089709762533,0.05013192612137203,5.0,1
336,71,0.02976190476190476,0.02976190476190476,5.0,0
78,16,0.02564102564102564,0.038461538461538464,5.0,0
65,14,0.03076923076923077,0.03076923076923077,5.0,1
321,69,0.03115264797507788,0.03426791277258567,5.0,0
218,45,0.027522935779816515,0.027522935779816515,5.0,0
970,181,0.03608247422680412,0.016494845360824743,5.0,1
197,45,0.025380710659898477,0.005076142131979695,4.0,1
149,31,0.020134228187919462,0.03355704697986577,5.0,0
83,16,0.03614457831325301,0.03614457831325301,5.0,0
733,132,0.020463847203274217,0.020463847203274217,2.0,1
130,24,0.046153846153846156,0.05384615384615385,5.0,1
1150,225,0.02608695652173913,0.023478260869565216,5.0,0
111,23,0.036036036036036036,0.04504504504504504,5.0,0
126,23,0.05555555555555555,0.047619047619047616,2.0,0
1395,298,0.025089605734767026,0.022222222222222223,5.0,0
357,63,0.028011204481792718,0.01680672268907563,5.0,1
122,20,0.01639344262295082,0.02459016393442623,5.0,1
71,16,0.028169014084507043,0.04225352112676056,1.0,0
1060,218,0.027358490566037737,0.024528301886792454,5.0,0
228,47,0.013157894736842105,0.017543859649122806,5.0,0
85,18,0.011764705882352941,0.023529411764705882,5.0,0
154,35,0.012987012987012988,0.006493506493506494,5.0,1
463,95,0.019438444924406047,0.02159827213822894,5.0,0
478,97,0.027196652719665274,0.027196652719665274,5.0,0
497,91,0.04426559356136821,0.018108651911468814,4.0,1
93,19,0.010752688172043012,0.010752688172043012,4.0,0
124,25,0.016129032258064516,0.024193548387096774,4.0,0
832,167,0.03125,0.021634615384615384,3.0,0
185,35,0.032432432432432434,0.02702702702702703,1.0,1
294,61,0.02040816326530612,0.023809523809523808,4.0,0
201,42,0.03482587064676617,0.024875621890547265,5.0,0
118,23,0.025423728813559324,0.03389830508474576,5.0,1
1274,261,0.026687598116169546,0.022762951334379906,5.0,0
213,45,0.023474178403755867,0.028169014084507043,1.0,0
100,16,0.04,0.04,5.0,0
74,16,0.0945945945945946,0.10810810810810811,5.0,0
131,26,0.030534351145038167,0.030534351145038167,4.0,0
87,16,0.022988505747126436,0.04597701149425287,5.0,0
338,72,0.020710059171597635,0.023668639053254437,5.0,0
225,36,0.022222222222222223,0.017777777777777778,5.0,1
114,21,0.02631578947368421,0.02631578947368421,5.0,1
554,112,0.023465703971119134,0.019855595667870037,2.0,1
109,20,0.01834862385321101,0.0,1.0,1
782,155,0.014066496163682864,0.014066496163682864,2.0,0
96,16,0.03125,0.010416666666666666,5.0,0
796,149,0.016331658291457288,0.016331658291457288,4.0,1
126,24,0.015873015873015872,0.023809523809523808,5.0,0
580,113,0.027586206896551724,0.06551724137931035,5.0,1
120,23,0.016666666666666666,0.008333333333333333,4.0,1
57,10,0.03508771929824561,0.03508771929824561,5.0,1
103,21,0.019417475728155338,0.019417475728155338,5.0,1
106,19,0.03773584905660377,0.05660377358490566,2.0,0
660,119,0.030303030303030304,0.013636363636363636,1.0,1
64,11,0.0625,0.046875,5.0,0
130,21,0.023076923076923078,0.023076923076923078,2.0,0
88,17,0.03409090909090909,0.03409090909090909,3.0,0
225,45,0.022222222222222223,0.017777777777777778,5.0,0
122,24,0.03278688524590164,0.06557377049180328,5.0,1
114,23,0.02631578947368421,0.017543859649122806,5.0,0
113,19,0.035398230088495575,0.017699115044247787,5.0,0
99,20,0.020202020202020204,0.0,5.0,1
329,61,0.0121580547112462,0.00911854103343465,4.0,0
139,26,0.02877697841726619,0.03597122302158273,5.0,1
168,33,0.011904761904761904,0.011904761904761904,5.0,1
140,24,0.02142857142857143,0.014285714285714285,5.0,0
