char_count,word_count,punct_density,cap_ratio,rating,category,label
119,23,0.016666666666666666,0.0,5.0,Home_and_Kitchen_5,0
108,23,0.027522935779816515,0.0,5.0,Toys_and_Games_5,0
208,32,0.03349282296650718,0.0,5.0,Home_and_Kitchen_5,0
70,15,0.028169014084507043,0.0,5.0,Home_and_Kitchen_5,0
388,80,0.015424164524421594,0.0,5.0,Pet_Supplies_5,0
151,29,0.03289473684210526,0.0,5.0,Books_5,1
81,17,0.024390243902439025,0.0,1.0,Clothing_Shoes_and_Jewelry_5,1
490,91,0.024439918533604887,0.0,5.0,Kindle_Store_5,1
66,15,0.029850746268656716,0.0,4.0,Electronics_5,1
1012,173,0.039486673247778874,0.0,4.0,Books_5,0
53,11,0.0,0.0,5.0,Home_and_Kitchen_5,0
594,121,0.02689075630252101,0.0,5.0,Tools_and_Home_Improvement_5,1
131,25,0.03787878787878788,0.0,4.0,Kindle_Store_5,0
453,89,0.024229074889867842,0.0,4.0,Tools_and_Home_Improvement_5,1
89,18,0.022222222222222223,0.0,5.0,Kindle_Store_5,1
85,15,0.03488372093023256,0.0,3.0,Movies_and_TV_5,1
88,16,0.02247191011235955,0.0,4.0,Movies_and_TV_5,1
175,31,0.028409090909090908,0.0,5.0,Sports_and_Outdoors_5,0
486,101,0.02053388090349076,0.0,2.0,Tools_and_Home_Improvement_5,1
64,11,0.046153846153846156,0.0,1.0,Electronics_5,0
131,25,0.022727272727272728,0.0,4.0,Kindle_Store_5,0
79,13,0.025,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
247,50,0.05241935483870968,0.0,5.0,Tools_and_Home_Improvement_5,0
120,22,0.01652892561983471,0.0,5.0,Toys_and_Games_5,1
198,33,0.010050251256281407,0.0,5.0,Electronics_5,0
132,25,0.12030075187969924,0.0,5.0,Tools_and_Home_Improvement_5,0
89,17,0.011111111111111112,0.0,5.0,Sports_and_Outdoors_5,1
402,71,0.019851116625310174,0.0,1.0,Kindle_Store_5,0
132,25,0.015037593984962405,0.0,4.0,Toys_and_Games_5,1
135,27,0.014705882352941176,0.0,5.0,Books_5,1
153,29,0.032467532467532464,0.0,5.0,Books_5,0
297,57,0.030201342281879196,0.0,5.0,Movies_and_TV_5,0
75,13,0.013157894736842105,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
167,30,0.023809523809523808,0.0,5.0,Toys_and_Games_5,0
547,106,0.021897810218978103,0.0,5.0,Books_5,0
311,65,0.028846153846153848,0.0,4.0,Movies_and_TV_5,1
79,15,0.0375,0.0,5.0,Toys_and_Games_5,0
110,22,0.018018018018018018,0.0,5.0,Movies_and_TV_5,1
814,158,0.024539877300613498,0.0,5.0,Pet_Supplies_5,0
79,17,0.0375,0.0,5.0,Toys_and_Games_5,1
83,17,0.011904761904761904,0.0,2.0,Electronics_5,1
496,93,0.02414486921529175,0.0,5.0,Home_and_Kitchen_5,0
84,15,0.03529411764705882,0.0,5.0,Electronics_5,0
359,84,0.03333333333333333,0.0,5.0,Pet_Supplies_5,1
340,72,0.011730205278592375,0.0,5.0,Home_and_Kitchen_5,1
247,51,0.03225806451612903,0.0,2.0,Home_and_Kitchen_5,1
474,85,0.01263157894736842,0.0,5.0,Books_5,1
409,76,0.02926829268292683,0.0,4.0,Toys_and_Games_5,0
202,42,0.019704433497536946,0.0,5.0,Books_5,1
652,123,0.027565084226646247,0.0,5.0,Kindle_Store_5,1
163,30,0.03048780487804878,0.0,5.0,Sports_and_Outdoors_5,0
405,79,0.034482758620689655,0.0,5.0,Home_and_Kitchen_5,0
113,21,0.02631578947368421,0.0,5.0,Electronics_5,0
535,111,0.020522388059701493,0.0,5.0,Pet_Supplies_5,1
196,41,0.02030456852791878,0.0,5.0,Tools_and_Home_Improvement_5,1
314,72,0.01904761904761905,0.0,5.0,Sports_and_Outdoors_5,1
188,41,0.026455026455026454,0.0,4.0,Pet_Supplies_5,1
432,84,0.020785219399538105,0.0,5.0,Kindle_Store_5,0
1267,219,0.02444794952681388,0.0,4.0,Movies_and_TV_5,0
93,16,0.031914893617021274,0.0,5.0,Electronics_5,0
88,18,0.011235955056179775,0.0,5.0,Sports_and_Outdoors_5,1
133,26,0.007462686567164179,0.0,3.0,Books_5,0
1345,256,0.03268945022288262,0.0,4.0,Books_5,0
338,59,0.0471976401179941,0.0,5.0,Home_and_Kitchen_5,0
86,16,0.034482758620689655,0.0,4.0,Kindle_Store_5,1
220,44,0.02262443438914027,0.0,5.0,Toys_and_Games_5,1
64,11,0.0,0.0,5.0,Pet_Supplies_5,0
222,44,0.017937219730941704,0.0,3.0,Tools_and_Home_Improvement_5,0
162,30,0.03680981595092025,0.0,5.0,Kindle_Store_5,1
151,28,0.039473684210526314,0.0,5.0,Sports_and_Outdoors_5,0
104,20,0.01904761904761905,0.0,5.0,Tools_and_Home_Improvement_5,0
403,90,0.034653465346534656,0.0,5.0,Toys_and_Games_5,1
806,164,0.024783147459727387,0.0,4.0,Movies_and_TV_5,1
1297,269,0.020801232665639446,0.0,5.0,Books_5,1
177,28,0.028089887640449437,0.0,5.0,Tools_and_Home_Improvement_5,1
419,74,0.023809523809523808,0.0,5.0,Electronics_5,0
1451,281,0.03581267217630854,0.0,4.0,Electronics_5,0
248,52,0.020080321285140562,0.0,3.0,Home_and_Kitchen_5,1
371,77,0.026881720430107527,0.0,5.0,Sports_and_Outdoors_5,1
63,10,0.0625,0.0,5.0,Electronics_5,0
1768,305,0.03674392312040701,0.0,4.0,Electronics_5,0
89,17,0.03333333333333333,0.0,5.0,Kindle_Store_5,1
675,120,0.014792899408284023,0.0,4.0,Kindle_Store_5,1
542,122,0.02394106813996317,0.0,5.0,Toys_and_Games_5,1
236,41,0.046413502109704644,0.0,3.0,Clothing_Shoes_and_Jewelry_5,0
69,14,0.02857142857142857,0.0,5.0,Books_5,0
451,80,0.03982300884955752,0.0,5.0,Books_5,0
123,22,0.024193548387096774,0.0,5.0,Kindle_Store_5,0
145,26,0.0136986301369863,0.0,5.0,Electronics_5,1
80,16,0.024691358024691357,0.0,5.0,Toys_and_Games_5,1
138,24,0.03597122302158273,0.0,5.0,Electronics_5,1
294,55,0.010169491525423728,0.0,5.0,Kindle_Store_5,0
115,21,0.017241379310344827,0.0,4.0,Kindle_Store_5,1
591,117,0.018581081081081082,0.0,3.0,Electronics_5,1
85,18,0.023255813953488372,0.0,4.0,Pet_Supplies_5,1
601,120,0.024916943521594685,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
186,39,0.0481283422459893,0.0,5.0,Pet_Supplies_5,1
262,57,0.015209125475285171,0.0,5.0,Sports_and_Outdoors_5,1
367,79,0.029891304347826088,0.0,5.0,Books_5,1
258,52,0.03474903474903475,0.0,4.0,Home_and_Kitchen_5,1
157,28,0.0379746835443038,0.0,5.0,Movies_and_TV_5,1
71,11,0.06944444444444445,0.0,5.0,Electronics_5,0
530,99,0.04331450094161959,0.0,5.0,Toys_and_Games_5,1
440,88,0.024943310657596373,0.0,5.0,Pet_Supplies_5,0
145,24,0.0273972602739726,0.0,5.0,Sports_and_Outdoors_5,0
197,40,0.020202020202020204,0.0,5.0,Home_and_Kitchen_5,1
90,20,0.03296703296703297,0.0,5.0,Toys_and_Games_5,1
101,17,0.0196078431372549,0.0,4.0,Home_and_Kitchen_5,1
59,11,0.03333333333333333,0.0,5.0,Movies_and_TV_5,0
284,59,0.017543859649122806,0.0,4.0,Books_5,1
331,60,0.0391566265060241,0.0,4.0,Toys_and_Games_5,0
698,142,0.031473533619456366,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
79,16,0.025,0.0,5.0,Sports_and_Outdoors_5,1
75,16,0.02631578947368421,0.0,5.0,Home_and_Kitchen_5,1
242,47,0.03292181069958848,0.0,4.0,Books_5,1
94,16,0.021052631578947368,0.0,5.0,Home_and_Kitchen_5,0
977,170,0.03169734151329243,0.0,2.0,Movies_and_TV_5,0
842,166,0.02609727164887307,0.0,2.0,Books_5,1
83,18,0.03571428571428571,0.0,5.0,Movies_and_TV_5,1
84,17,0.03529411764705882,0.0,5.0,Toys_and_Games_5,1
356,71,0.028011204481792718,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
98,18,0.010101010101010102,0.0,5.0,Pet_Supplies_5,1
199,38,0.03,0.0,3.0,Tools_and_Home_Improvement_5,0
1181,216,0.02284263959390863,0.0,5.0,Books_5,0
224,41,0.02666666666666667,0.0,2.0,Home_and_Kitchen_5,0
101,21,0.0392156862745098,0.0,4.0,Toys_and_Games_5,1
458,82,0.05010893246187364,0.0,4.0,Books_5,0
406,83,0.022113022113022112,0.0,1.0,Electronics_5,1
1622,304,0.027726432532347505,0.0,5.0,Kindle_Store_5,0
856,151,0.042007001166861145,0.0,4.0,Kindle_Store_5,0
155,34,0.02564102564102564,0.0,3.0,Electronics_5,1
81,17,0.036585365853658534,0.0,5.0,Toys_and_Games_5,1
74,17,0.013333333333333334,0.0,5.0,Electronics_5,1
1759,280,0.0625,0.0,2.0,Tools_and_Home_Improvement_5,0
476,81,0.020964360587002098,0.0,2.0,Movies_and_TV_5,0
108,23,0.01834862385321101,0.0,5.0,Pet_Supplies_5,0
422,88,0.028368794326241134,0.0,5.0,Movies_and_TV_5,1
133,23,0.04477611940298507,0.0,5.0,Pet_Supplies_5,1
149,28,0.013333333333333334,0.0,5.0,Toys_and_Games_5,0
104,20,0.01904761904761905,0.0,1.0,Tools_and_Home_Improvement_5,1
863,150,0.041666666666666664,0.0,5.0,Books_5,0
146,28,0.006802721088435374,0.0,4.0,Kindle_Store_5,0
171,31,0.06395348837209303,0.0,5.0,Books_5,0
307,71,0.006493506493506494,0.0,5.0,Tools_and_Home_Improvement_5,1
413,75,0.04106280193236715,0.0,5.0,Pet_Supplies_5,0
314,62,0.022222222222222223,0.0,5.0,Tools_and_Home_Improvement_5,1
453,93,0.028634361233480177,0.0,1.0,Electronics_5,1
247,45,0.028225806451612902,0.0,5.0,Books_5,0
289,58,0.03103448275862069,0.0,5.0,Movies_and_TV_5,0
1195,222,0.04180602006688963,0.0,4.0,Pet_Supplies_5,0
165,32,0.030120481927710843,0.0,5.0,Home_and_Kitchen_5,0
87,17,0.022727272727272728,0.0,5.0,Movies_and_TV_5,1
641,134,0.020249221183800622,0.0,5.0,Books_5,1
93,21,0.031914893617021274,0.0,5.0,Movies_and_TV_5,1
120,25,0.024793388429752067,0.0,5.0,Tools_and_Home_Improvement_5,0
516,104,0.015473887814313346,0.0,5.0,Books_5,1
201,39,0.019801980198019802,0.0,4.0,Pet_Supplies_5,1
310,68,0.012861736334405145,0.0,3.0,Toys_and_Games_5,0
140,29,0.02127659574468085,0.0,4.0,Toys_and_Games_5,1
188,34,0.037037037037037035,0.0,5.0,Home_and_Kitchen_5,1
635,102,0.026729559748427674,0.0,3.0,Sports_and_Outdoors_5,0
1861,253,0.06229860365198711,0.0,4.0,Movies_and_TV_5,0
253,51,0.023622047244094488,0.0,4.0,Tools_and_Home_Improvement_5,0
402,68,0.03722084367245657,0.0,5.0,Kindle_Store_5,0
313,59,0.01592356687898089,0.0,4.0,Home_and_Kitchen_5,0
384,75,0.03116883116883117,0.0,5.0,Home_and_Kitchen_5,0
154,29,0.012903225806451613,0.0,5.0,Books_5,0
226,46,0.04405286343612335,0.0,5.0,Sports_and_Outdoors_5,0
120,24,0.024793388429752067,0.0,5.0,Books_5,1
55,11,0.05357142857142857,0.0,3.0,Pet_Supplies_5,0
908,165,0.033003300330033,0.0,1.0,Movies_and_TV_5,1
80,17,0.024691358024691357,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
68,15,0.0,0.0,5.0,Tools_and_Home_Improvement_5,1
139,26,0.05,0.0,3.0,Electronics_5,1
261,54,0.03816793893129771,0.0,5.0,Electronics_5,1
175,35,0.028409090909090908,0.0,5.0,Pet_Supplies_5,1
75,16,0.013157894736842105,0.0,3.0,Toys_and_Games_5,1
263,53,0.026515151515151516,0.0,3.0,Toys_and_Games_5,0
126,28,0.0,0.0,5.0,Kindle_Store_5,0
130,24,0.007633587786259542,0.0,5.0,Tools_and_Home_Improvement_5,1
218,40,0.0228310502283105,0.0,5.0,Kindle_Store_5,0
79,17,0.025,0.0,3.0,Home_and_Kitchen_5,1
411,68,0.04611650485436893,0.0,5.0,Books_5,0
143,33,0.034722222222222224,0.0,3.0,Pet_Supplies_5,1
112,22,0.04424778761061947,0.0,5.0,Electronics_5,1
163,31,0.042682926829268296,0.0,5.0,Electronics_5,0
107,18,0.05555555555555555,0.0,4.0,Pet_Supplies_5,0
135,23,0.029411764705882353,0.0,5.0,Pet_Supplies_5,1
86,14,0.04597701149425287,0.0,5.0,Sports_and_Outdoors_5,1
131,25,0.06060606060606061,0.0,5.0,Movies_and_TV_5,0
114,19,0.05217391304347826,0.0,5.0,Home_and_Kitchen_5,1
137,24,0.043478260869565216,0.0,5.0,Home_and_Kitchen_5,0
166,32,0.041916167664670656,0.0,5.0,Books_5,0
313,61,0.022292993630573247,0.0,4.0,Home_and_Kitchen_5,1
358,66,0.027855153203342618,0.0,4.0,Books_5,1
72,16,0.0410958904109589,0.0,2.0,Clothing_Shoes_and_Jewelry_5,1
609,116,0.021311475409836064,0.0,4.0,Books_5,1
250,48,0.027888446215139442,0.0,1.0,Electronics_5,0
1028,208,0.023323615160349854,0.0,5.0,Kindle_Store_5,1
700,145,0.03138373751783167,0.0,2.0,Sports_and_Outdoors_5,1
305,57,0.029411764705882353,0.0,5.0,Tools_and_Home_Improvement_5,1
135,27,0.03676470588235294,0.0,4.0,Toys_and_Games_5,0
74,15,0.02666666666666667,0.0,5.0,Kindle_Store_5,1
172,31,0.028901734104046242,0.0,3.0,Electronics_5,0
397,76,0.032663316582914576,0.0,2.0,Books_5,0
661,118,0.01661631419939577,0.0,5.0,Kindle_Store_5,0
711,130,0.0351123595505618,0.0,5.0,Kindle_Store_5,1
932,179,0.01822079314040729,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
62,12,0.09523809523809523,0.0,5.0,Movies_and_TV_5,1
992,199,0.023162134944612285,0.0,3.0,Toys_and_Games_5,1
188,33,0.031746031746031744,0.0,5.0,Pet_Supplies_5,0
139,31,0.02857142857142857,0.0,3.0,Electronics_5,1
97,19,0.030612244897959183,0.0,4.0,Home_and_Kitchen_5,1
116,26,0.02564102564102564,0.0,5.0,Toys_and_Games_5,0
87,18,0.011363636363636364,0.0,5.0,Tools_and_Home_Improvement_5,1
228,45,0.034934497816593885,0.0,5.0,Books_5,1
114,23,0.034782608695652174,0.0,5.0,Electronics_5,0
100,19,0.0297029702970297,0.0,4.0,Home_and_Kitchen_5,0
295,54,0.02027027027027027,0.0,5.0,Movies_and_TV_5,0
171,33,0.01744186046511628,0.0,4.0,Kindle_Store_5,0
244,40,0.0163265306122449,0.0,4.0,Books_5,1
155,29,0.038461538461538464,0.0,5.0,Electronics_5,1
322,57,0.05263157894736842,0.0,5.0,Home_and_Kitchen_5,0
376,73,0.026525198938992044,0.0,4.0,Kindle_Store_5,1
171,30,0.01744186046511628,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
195,42,0.02040816326530612,0.0,5.0,Toys_and_Games_5,1
77,15,0.05128205128205128,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
74,13,0.06666666666666667,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
65,10,0.015151515151515152,0.0,5.0,Sports_and_Outdoors_5,0
365,64,0.03278688524590164,0.0,5.0,Electronics_5,0
86,18,0.034482758620689655,0.0,5.0,Home_and_Kitchen_5,1
151,33,0.013157894736842105,0.0,5.0,Toys_and_Games_5,1
73,14,0.04054054054054054,0.0,3.0,Pet_Supplies_5,0
1496,252,0.05143620574482298,0.0,5.0,Movies_and_TV_5,0
135,28,0.014705882352941176,0.0,5.0,Pet_Supplies_5,1
1670,297,0.026331538001196888,0.0,5.0,Movies_and_TV_5,0
216,47,0.027649769585253458,0.0,5.0,Toys_and_Games_5,1
859,152,0.018604651162790697,0.0,2.0,Books_5,0
1551,287,0.04639175257731959,0.0,5.0,Sports_and_Outdoors_5,0
884,141,0.05875706214689266,0.0,5.0,Sports_and_Outdoors_5,0
1318,258,0.025018953752843062,0.0,4.0,Home_and_Kitchen_5,0
71,14,0.027777777777777776,0.0,5.0,Toys_and_Games_5,0
97,20,0.05102040816326531,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
146,29,0.02040816326530612,0.0,3.0,Kindle_Store_5,0
120,23,0.01652892561983471,0.0,5.0,Books_5,1
536,92,0.04283054003724395,0.0,5.0,Movies_and_TV_5,0
127,23,0.03125,0.0,5.0,Tools_and_Home_Improvement_5,0
349,69,0.017142857142857144,0.0,5.0,Sports_and_Outdoors_5,0
74,17,0.02666666666666667,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
323,51,0.024691358024691357,0.0,2.0,Kindle_Store_5,0
139,29,0.03571428571428571,0.0,4.0,Movies_and_TV_5,0
212,38,0.056338028169014086,0.0,5.0,Electronics_5,1
309,55,0.016129032258064516,0.0,5.0,Toys_and_Games_5,0
111,20,0.026785714285714284,0.0,5.0,Sports_and_Outdoors_5,0
231,45,0.03017241379310345,0.0,4.0,Books_5,1
120,25,0.024793388429752067,0.0,5.0,Toys_and_Games_5,1
296,55,0.03367003367003367,0.0,3.0,Books_5,1
240,40,0.04564315352697095,0.0,4.0,Movies_and_TV_5,0
65,13,0.045454545454545456,0.0,5.0,Sports_and_Outdoors_5,0
812,148,0.05043050430504305,0.0,5.0,Books_5,0
246,51,0.012145748987854251,0.0,3.0,Sports_and_Outdoors_5,0
65,13,0.030303030303030304,0.0,4.0,Pet_Supplies_5,0
1943,348,0.030864197530864196,0.0,4.0,Movies_and_TV_5,0
71,11,0.027777777777777776,0.0,5.0,Home_and_Kitchen_5,0
103,21,0.019230769230769232,0.0,5.0,Movies_and_TV_5,0
580,117,0.060240963855421686,0.0,4.0,Electronics_5,1
82,17,0.012048192771084338,0.0,5.0,Electronics_5,1
417,77,0.03588516746411483,0.0,4.0,Electronics_5,0
78,17,0.02531645569620253,0.0,3.0,Home_and_Kitchen_5,1
225,41,0.01327433628318584,0.0,5.0,Books_5,0
168,35,0.023668639053254437,0.0,4.0,Tools_and_Home_Improvement_5,0
79,14,0.05,0.0,5.0,Pet_Supplies_5,0
169,34,0.023529411764705882,0.0,4.0,Toys_and_Games_5,1
137,24,0.036231884057971016,0.0,5.0,Home_and_Kitchen_5,0
166,34,0.017964071856287425,0.0,1.0,Home_and_Kitchen_5,1
297,63,0.03355704697986577,0.0,4.0,Sports_and_Outdoors_5,1
1023,196,0.025390625,0.0,5.0,Sports_and_Outdoors_5,1
264,51,0.026415094339622643,0.0,2.0,Tools_and_Home_Improvement_5,0
949,186,0.031578947368421054,0.0,5.0,Home_and_Kitchen_5,1
299,65,0.02666666666666667,0.0,4.0,Sports_and_Outdoors_5,1
91,19,0.03260869565217391,0.0,4.0,Toys_and_Games_5,1
175,35,0.017045454545454544,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
1381,276,0.02243125904486252,0.0,5.0,Tools_and_Home_Improvement_5,1
545,110,0.047619047619047616,0.0,5.0,Toys_and_Games_5,1
249,54,0.04,0.0,1.0,Sports_and_Outdoors_5,1
454,103,0.03956043956043956,0.0,5.0,Movies_and_TV_5,1
142,24,0.02097902097902098,0.0,4.0,Kindle_Store_5,1
84,18,0.011764705882352941,0.0,5.0,Tools_and_Home_Improvement_5,1
140,26,0.02127659574468085,0.0,4.0,Movies_and_TV_5,1
247,50,0.04032258064516129,0.0,5.0,Home_and_Kitchen_5,0
257,52,0.046511627906976744,0.0,5.0,Movies_and_TV_5,1
1007,201,0.03968253968253968,0.0,5.0,Sports_and_Outdoors_5,1
67,13,0.04411764705882353,0.0,4.0,Sports_and_Outdoors_5,0
553,100,0.048736462093862815,0.0,4.0,Toys_and_Games_5,0
77,15,0.05128205128205128,0.0,5.0,Home_and_Kitchen_5,0
121,29,0.01639344262295082,0.0,2.0,Sports_and_Outdoors_5,1
1103,210,0.026268115942028984,0.0,4.0,Kindle_Store_5,0
154,34,0.025806451612903226,0.0,5.0,Electronics_5,1
795,146,0.026381909547738693,0.0,3.0,Books_5,0
1379,258,0.02826086956521739,0.0,5.0,Toys_and_Games_5,0
93,18,0.02127659574468085,0.0,3.0,Movies_and_TV_5,1
386,80,0.023255813953488372,0.0,5.0,Tools_and_Home_Improvement_5,1
390,70,0.04859335038363171,0.0,5.0,Kindle_Store_5,0
239,44,0.041666666666666664,0.0,5.0,Sports_and_Outdoors_5,0
162,34,0.024539877300613498,0.0,4.0,Pet_Supplies_5,1
1123,213,0.03558718861209965,0.0,4.0,Books_5,0
199,39,0.03,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
353,77,0.031073446327683617,0.0,4.0,Pet_Supplies_5,1
109,25,0.02727272727272727,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
199,42,0.01,0.0,4.0,Clothing_Shoes_and_Jewelry_5,1
116,23,0.03418803418803419,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
181,34,0.03296703296703297,0.0,5.0,Sports_and_Outdoors_5,1
267,51,0.029850746268656716,0.0,5.0,Pet_Supplies_5,0
135,27,0.051470588235294115,0.0,4.0,Movies_and_TV_5,1
325,65,0.02147239263803681,0.0,5.0,Toys_and_Games_5,0
229,44,0.030434782608695653,0.0,3.0,Kindle_Store_5,0
537,96,0.024163568773234202,0.0,5.0,Books_5,0
209,39,0.03333333333333333,0.0,5.0,Movies_and_TV_5,0
74,16,0.04,0.0,5.0,Movies_and_TV_5,1
1638,313,0.03233679072605247,0.0,5.0,Kindle_Store_5,0
119,23,0.025,0.0,5.0,Books_5,1
1035,197,0.0222007722007722,0.0,5.0,Kindle_Store_5,1
80,18,0.037037037037037035,0.0,5.0,Pet_Supplies_5,0
525,106,0.028517110266159697,0.0,5.0,Movies_and_TV_5,0
242,45,0.024691358024691357,0.0,5.0,Electronics_5,0
54,12,0.03636363636363636,0.0,5.0,Pet_Supplies_5,0
407,85,0.031862745098039214,0.0,5.0,Tools_and_Home_Improvement_5,0
547,101,0.03467153284671533,0.0,5.0,Movies_and_TV_5,0
1540,299,0.03504218040233614,0.0,4.0,Sports_and_Outdoors_5,0
185,39,0.016129032258064516,0.0,5.0,Sports_and_Outdoors_5,0
511,105,0.044921875,0.0,5.0,Kindle_Store_5,0
179,35,0.03333333333333333,0.0,1.0,Home_and_Kitchen_5,1
707,140,0.0423728813559322,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
378,66,0.023746701846965697,0.0,5.0,Kindle_Store_5,0
142,27,0.027972027972027972,0.0,5.0,Books_5,0
787,143,0.024111675126903553,0.0,1.0,Toys_and_Games_5,1
350,68,0.022792022792022793,0.0,4.0,Sports_and_Outdoors_5,1
263,41,0.026515151515151516,0.0,5.0,Sports_and_Outdoors_5,0
162,35,0.024539877300613498,0.0,5.0,Home_and_Kitchen_5,1
60,11,0.01639344262295082,0.0,5.0,Movies_and_TV_5,0
148,26,0.013422818791946308,0.0,5.0,Pet_Supplies_5,0
70,13,0.0,0.0,4.0,Movies_and_TV_5,0
91,18,0.043478260869565216,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
79,14,0.0625,0.0,5.0,Electronics_5,0
736,143,0.028493894165535955,0.0,5.0,Books_5,1
492,93,0.032454361054766734,0.0,3.0,Electronics_5,0
288,55,0.02768166089965398,0.0,3.0,Pet_Supplies_5,0
182,40,0.01639344262295082,0.0,5.0,Books_5,1
126,27,0.015748031496062992,0.0,5.0,Sports_and_Outdoors_5,0
78,14,0.02531645569620253,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
174,34,0.02857142857142857,0.0,5.0,Clothing_Shoes_and_Jewelry_5,0
88,20,0.033707865168539325,0.0,5.0,Pet_Supplies_5,1
1454,257,0.01718213058419244,0.0,5.0,Books_5,0
83,15,0.023809523809523808,0.0,3.0,Toys_and_Games_5,0
937,180,0.01812366737739872,0.0,2.0,Pet_Supplies_5,0
277,54,0.025179856115107913,0.0,4.0,Tools_and_Home_Improvement_5,1
282,56,0.038869257950530034,0.0,4.0,Home_and_Kitchen_5,0
92,18,0.021505376344086023,0.0,5.0,Toys_and_Games_5,1
595,120,0.031879194630872486,0.0,5.0,Home_and_Kitchen_5,1
126,21,0.031496062992125984,0.0,5.0,Pet_Supplies_5,0
404,84,0.0345679012345679,0.0,4.0,Toys_and_Games_5,0
1085,204,0.0285451197053407,0.0,1.0,Home_and_Kitchen_5,0
51,12,0.0,0.0,5.0,Kindle_Store_5,0
1312,275,0.02361005331302361,0.0,2.0,Books_5,1
82,16,0.012048192771084338,0.0,4.0,Tools_and_Home_Improvement_5,0
84,16,0.07058823529411765,0.0,4.0,Books_5,1
127,25,0.0546875,0.0,1.0,Toys_and_Games_5,1
203,40,0.029411764705882353,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
127,25,0.0234375,0.0,5.0,Sports_and_Outdoors_5,1
223,42,0.017857142857142856,0.0,4.0,Books_5,0
534,100,0.028037383177570093,0.0,5.0,Pet_Supplies_5,1
88,15,0.033707865168539325,0.0,3.0,Clothing_Shoes_and_Jewelry_5,0
254,49,0.0196078431372549,0.0,4.0,Toys_and_Games_5,1
171,35,0.05232558139534884,0.0,5.0,Home_and_Kitchen_5,0
86,17,0.034482758620689655,0.0,5.0,Home_and_Kitchen_5,1
724,139,0.013793103448275862,0.0,4.0,Pet_Supplies_5,0
69,12,0.05714285714285714,0.0,5.0,Sports_and_Outdoors_5,0
106,19,0.06542056074766354,0.0,4.0,Tools_and_Home_Improvement_5,0
296,54,0.04040404040404041,0.0,4.0,Tools_and_Home_Improvement_5,0
162,33,0.04294478527607362,0.0,1.0,Books_5,1
294,58,0.03389830508474576,0.0,5.0,Kindle_Store_5,0
365,73,0.03825136612021858,0.0,3.0,Books_5,1
92,19,0.021505376344086023,0.0,5.0,Tools_and_Home_Improvement_5,1
1112,223,0.03593890386343217,0.0,5.0,Sports_and_Outdoors_5,0
77,18,0.02564102564102564,0.0,5.0,Movies_and_TV_5,1
80,17,0.012345679012345678,0.0,5.0,Sports_and_Outdoors_5,1
157,29,0.0189873417721519,0.0,5.0,Movies_and_TV_5,1
380,73,0.028871391076115485,0.0,5.0,Sports_and_Outdoors_5,0
95,17,0.03125,0.0,1.0,Toys_and_Games_5,0
277,52,0.02158273381294964,0.0,5.0,Home_and_Kitchen_5,0
160,34,0.043478260869565216,0.0,5.0,Books_5,1
237,49,0.01680672268907563,0.0,3.0,Clothing_Shoes_and_Jewelry_5,0
298,53,0.023411371237458192,0.0,5.0,Kindle_Store_5,1
364,72,0.038356164383561646,0.0,3.0,Movies_and_TV_5,1
1221,280,0.02536824877250409,0.0,3.0,Pet_Supplies_5,1
152,26,0.0196078431372549,0.0,5.0,Tools_and_Home_Improvement_5,0
142,30,0.03496503496503497,0.0,4.0,Clothing_Shoes_and_Jewelry_5,0
167,33,0.02976190476190476,0.0,5.0,Books_5,1
995,215,0.01606425702811245,0.0,1.0,Sports_and_Outdoors_5,1
263,51,0.022727272727272728,0.0,5.0,Clothing_Shoes_and_Jewelry_5,1
99,18,0.03,0.0,1.0,Home_and_Kitchen_5,0
119,24,0.016666666666666666,0.0,3.0,Tools_and_Home_Improvement_5,0
54,12,0.03636363636363636,0.0,5.0,Toys_and_Games_5,0
489,105,0.02040816326530612,0.0,3.0,Books_5,1
184,35,0.032432432432432434,0.0,5.0,Movies_and_TV_5,1
79,16,0.0375,0.0,4.0,Movies_and_TV_5,1
380,81,0.023622047244094488,0.0,5.0,Kindle_Store_5,0
130,27,0.030534351145038167,0.0,5.0,Books_5,0
225,46,0.022123893805309734,0.0,5.0,Toys_and_Games_5,0
823,170,0.0412621359223301,0.0,5.0,Sports_and_Outdoors_5,0
